Timestamp,RoverID,RoverType,SensorType,Value,Status
2055-10-12T11:39:50Z,R-02,Hover,Radiation,279.0,OK
2055-10-12T11:39:51Z,R-03,Walker,Radiation,-100.0,ERROR
2055-10-12T11:39:52Z,R-03,Walker,Atmosphere,98.6,OK
2055-10-12T11:39:56Z,R-04,Hover,Temperature,-63.4,WARNING
2055-10-12T11:39:59Z,R-03,Walker,Radiation,94.2,OK
2055-10-12T11:40:03Z,R-02,Hover,Temperature,,ERROR
2055-10-12T11:40:08Z,R-04,Hover,Atmosphere,95.6,ERROR
2055-10-12T11:40:11Z,R-03,Walker,Radiation,161.8,OK
2055-10-12T11:40:13Z,R-05,Tracked,Radiation,245.6,OK
2055-10-12T11:40:18Z,R-01,Tracked,Atmosphere,94.7,OK
2055-10-12T11:40:21Z,R-04,Hover,Atmosphere,92.2,OK
2055-10-12T11:40:22Z,R-05,Tracked,Temperature,-65.9,OK
2055-10-12T11:40:26Z,R-02,Hover,Radiation,200.7,OK
2055-10-12T11:40:31Z,R-01,Tracked,Temperature,-9999.0,ERROR
2055-10-12T11:40:33Z,R-01,Tracked,Radiation,181.3,OK
2055-10-12T11:40:36Z,R-05,Tracked,Atmosphere,95.5,OK
2055-10-12T11:40:38Z,R-04,Hover,Atmosphere,92.7,OK
2055-10-12T11:40:39Z,R-05,Tracked,Radiation,73.6,OK
2055-10-12T11:40:41Z,R-04,Hover,Atmosphere,,ERROR
2055-10-12T11:40:42Z,R-05,Tracked,Temperature,-31.2,OK
2055-10-12T11:40:43Z,R-01,Tracked,Temperature,-73.8,OK
2055-10-12T11:40:45Z,R-02,Hover,Radiation,-100.0,ERROR
2055-10-12T11:40:50Z,R-03,Walker,Temperature,-75.0,OK
2055-10-12T11:40:54Z,R-05,Tracked,Radiation,161.2,OK
2055-10-12T11:40:57Z,R-02,Hover,Radiation,116.3,OK
2055-10-12T11:40:59Z,R-01,Tracked,Radiation,253.3,OK
2055-10-12T11:41:02Z,R-01,Tracked,Radiation,99999.0,ERROR
2055-10-12T11:41:06Z,R-01,Tracked,Radiation,232.4,OK
2055-10-12T11:41:10Z,R-02,Hover,Atmosphere,NaN,ERROR
2055-10-12T11:41:14Z,R-03,Walker,Atmosphere,90.6,ERROR
2055-10-12T11:41:15Z,R-05,Tracked,Radiation,66.2,OK
2055-10-12T11:41:16Z,R-05,Tracked,Temperature,-26.7,OK
2055-10-12T11:41:21Z,R-03,Walker,Atmosphere,98.0,OK
2055-10-12T11:41:23Z,R-04,Hover,Atmosphere,91.2,OK
2055-10-12T11:41:26Z,R-01,Tracked,Atmosphere,98.0,OK
2055-10-12T11:41:29Z,R-02,Hover,Radiation,135.9,OK
2055-10-12T11:41:32Z,R-04,Hover,Temperature,-50.6,OK
2055-10-12T11:41:37Z,R-04,Hover,Radiation,99999.0,ERROR
2055-10-12T11:41:38Z,R-04,Hover,Radiation,256.0,OK
2055-10-12T11:41:41Z,R-04,Hover,Temperature,-51.0,OK
2055-10-12T11:41:44Z,R-01,Tracked,Atmosphere,95.5,OK
2055-10-12T11:41:47Z,R-01,Tracked,Atmosphere,97.0,OK
2055-10-12T11:41:50Z,R-04,Hover,Temperature,-18.4,OK
2055-10-12T11:41:55Z,R-03,Walker,Atmosphere,,ERROR
2055-10-12T11:41:58Z,R-04,Hover,Radiation,80.1,OK
2055-10-12T11:42:03Z,R-05,Tracked,Temperature,-68.7,OK
2055-10-12T11:42:06Z,R-02,Hover,Radiation,,ERROR
2055-10-12T11:42:09Z,R-04,Hover,Radiation,58.7,OK
2055-10-12T11:42:14Z,R-01,Tracked,Radiation,154.0,OK
2055-10-12T11:42:16Z,R-03,Walker,Radiation,-100.0,ERROR
2055-10-12T11:42:18Z,R-01,Tracked,Temperature,-79.2,OK
2055-10-12T11:42:22Z,R-01,Tracked,Temperature,-59.1,OK
2055-10-12T11:42:26Z,R-02,Hover,Radiation,230.8,OK
2055-10-12T11:42:31Z,R-04,Hover,Temperature,-79.9,WARNING
2055-10-12T11:42:32Z,R-03,Walker,Radiation,NULL,ERROR
2055-10-12T11:42:35Z,R-01,Tracked,Radiation,164.2,OK
2055-10-12T11:42:37Z,R-03,Walker,Temperature,-15.0,OK
2055-10-12T11:42:40Z,R-01,Tracked,Temperature,,ERROR
2055-10-12T11:42:45Z,R-01,Tracked,Radiation,286.7,OK
2055-10-12T11:42:49Z,R-05,Tracked,Temperature,-60.4,OK
2055-10-12T11:42:50Z,R-04,Hover,Atmosphere,92.3,OK
2055-10-12T11:42:55Z,R-03,Walker,Temperature,-72.3,OK
2055-10-12T11:42:58Z,R-03,Walker,Temperature,-78.5,OK
2055-10-12T11:43:00Z,R-03,Walker,Atmosphere,95.9,OK
2055-10-12T11:43:03Z,R-04,Hover,Atmosphere,99.2,OK
2055-10-12T11:43:04Z,R-01,Tracked,Temperature,-40.1,OK
2055-10-12T11:43:05Z,R-01,Tracked,Atmosphere,97.1,OK
2055-10-12T11:43:06Z,R-01,Tracked,Temperature,-65.5,OK
2055-10-12T11:43:07Z,R-05,Tracked,Atmosphere,92.5,WARNING
2055-10-12T11:43:10Z,R-01,Tracked,Atmosphere,95.3,OK
2055-10-12T11:43:11Z,R-02,Hover,Atmosphere,92.0,OK
2055-10-12T11:43:12Z,R-01,Tracked,Atmosphere,96.1,ERROR
2055-10-12T11:43:13Z,R-02,Hover,Atmosphere,91.9,OK
2055-10-12T11:43:14Z,R-04,Hover,Atmosphere,92.0,OK
2055-10-12T11:43:19Z,R-02,Hover,Temperature,-43.4,OK
2055-10-12T11:43:23Z,R-01,Tracked,Atmosphere,94.2,OK
2055-10-12T11:43:25Z,R-04,Hover,Radiation,272.0,OK
2055-10-12T11:43:29Z,R-02,Hover,Radiation,160.3,OK
2055-10-12T11:43:34Z,R-05,Tracked,Temperature,-10.8,OK
2055-10-12T11:43:38Z,R-05,Tracked,Radiation,278.7,OK
2055-10-12T11:43:40Z,R-04,Hover,Temperature,-43.1,OK
2055-10-12T11:43:42Z,R-04,Hover,Atmosphere,98.1,OK
2055-10-12T11:43:43Z,R-02,Hover,Radiation,193.2,OK
2055-10-12T11:43:44Z,R-01,Tracked,Atmosphere,94.5,OK
2055-10-12T11:43:48Z,R-01,Tracked,Radiation,64.0,OK
2055-10-12T11:43:50Z,R-05,Tracked,Temperature,-69.3,OK
2055-10-12T11:43:51Z,R-04,Hover,Temperature,-23.4,ERROR
2055-10-12T11:43:55Z,R-01,Tracked,Radiation,264.9,OK
2055-10-12T11:44:00Z,R-04,Hover,Temperature,,ERROR
2055-10-12T11:44:02Z,R-01,Tracked,Radiation,247.4,OK
2055-10-12T11:44:06Z,R-05,Tracked,Radiation,197.6,OK
2055-10-12T11:44:11Z,R-01,Tracked,Atmosphere,,ERROR
2055-10-12T11:44:16Z,R-04,Hover,Atmosphere,,ERROR
2055-10-12T11:44:20Z,R-04,Hover,Temperature,-16.0,OK
2055-10-12T11:44:23Z,R-03,Walker,Temperature,-38.7,OK
2055-10-12T11:44:24Z,R-05,Tracked,Temperature,-74.0,OK
2055-10-12T11:44:29Z,R-04,Hover,Radiation,138.1,OK
2055-10-12T11:44:33Z,R-05,Tracked,Radiation,238.0,OK
2055-10-12T11:44:35Z,R-05,Tracked,Temperature,-33.8,OK
2055-10-12T11:44:39Z,R-04,Hover,Radiation,242.6,OK
2055-10-12T11:44:41Z,R-03,Walker,Atmosphere,90.4,OK
2055-10-12T11:44:43Z,R-02,Hover,Temperature,#VALUE!,ERROR
2055-10-12T11:44:47Z,R-02,Hover,Temperature,-31.2,OK
2055-10-12T11:44:50Z,R-03,Walker,Atmosphere,,ERROR
2055-10-12T11:44:55Z,R-01,Tracked,Temperature,-37.6,OK
2055-10-12T11:44:59Z,R-02,Hover,Radiation,59.8,OK
2055-10-12T11:45:03Z,R-04,Hover,Temperature,-73.5,OK
2055-10-12T11:45:05Z,R-05,Tracked,Atmosphere,91.6,OK
2055-10-12T11:45:10Z,R-02,Hover,Radiation,167.0,OK
2055-10-12T11:45:15Z,R-05,Tracked,Temperature,-14.0,OK
2055-10-12T11:45:16Z,R-05,Tracked,Temperature,-64.6,OK
2055-10-12T11:45:21Z,R-04,Hover,Radiation,290.7,OK
2055-10-12T11:45:25Z,R-05,Tracked,Temperature,-23.8,WARNING
2055-10-12T11:45:30Z,R-02,Hover,Atmosphere,91.9,OK
2055-10-12T11:45:33Z,R-05,Tracked,Atmosphere,99.1,OK
2055-10-12T11:45:36Z,R-05,Tracked,Temperature,-73.2,OK
2055-10-12T11:45:39Z,R-01,Tracked,Atmosphere,,ERROR
2055-10-12T11:45:42Z,R-01,Tracked,Atmosphere,94.7,OK
2055-10-12T11:45:45Z,R-01,Tracked,Temperature,-33.7,OK
2055-10-12T11:45:46Z,R-04,Hover,Temperature,-76.1,OK
2055-10-12T11:45:50Z,R-03,Walker,Temperature,ERR,ERROR
2055-10-12T11:45:51Z,R-05,Tracked,Atmosphere,92.6,OK
2055-10-12T11:45:55Z,R-04,Hover,Radiation,267.7,OK
2055-10-12T11:45:56Z,R-02,Hover,Radiation,163.3,OK
2055-10-12T11:45:57Z,R-02,Hover,Atmosphere,99.5,OK
2055-10-12T11:46:02Z,R-05,Tracked,Temperature,-57.4,OK
2055-10-12T11:46:04Z,R-01,Tracked,Atmosphere,92.8,OK
2055-10-12T11:46:09Z,R-03,Walker,Atmosphere,90.2,WARNING
2055-10-12T11:46:14Z,R-01,Tracked,Temperature,-73.9,OK
2055-10-12T11:46:15Z,R-01,Tracked,Temperature,-60.1,OK
2055-10-12T11:46:20Z,R-01,Tracked,Atmosphere,96.3,OK
2055-10-12T11:46:23Z,R-03,Walker,Radiation,190.4,OK
2055-10-12T11:46:24Z,R-05,Tracked,Radiation,64.4,OK
2055-10-12T11:46:26Z,R-05,Tracked,Radiation,54.3,OK
2055-10-12T11:46:31Z,R-01,Tracked,Temperature,-55.5,OK
2055-10-12T11:46:34Z,R-05,Tracked,Atmosphere,99.9,ERROR
2055-10-12T11:46:35Z,R-04,Hover,Temperature,-49.7,OK
2055-10-12T11:46:36Z,R-04,Hover,Radiation,143.5,OK
2055-10-12T11:46:37Z,R-04,Hover,Temperature,-68.4,OK
2055-10-12T11:46:42Z,R-02,Hover,Atmosphere,95.0,OK
2055-10-12T11:46:45Z,R-04,Hover,Temperature,-60.1,OK
2055-10-12T11:46:50Z,R-04,Hover,Temperature,-49.7,OK
2055-10-12T11:46:52Z,R-04,Hover,Atmosphere,99.0,WARNING
2055-10-12T11:46:57Z,R-03,Walker,Atmosphere,96.0,OK
2055-10-12T11:47:00Z,R-04,Hover,Temperature,-71.6,OK
2055-10-12T11:47:03Z,R-03,Walker,Atmosphere,96.2,OK
2055-10-12T11:47:06Z,R-02,Hover,Atmosphere,92.2,OK
2055-10-12T11:47:09Z,R-05,Tracked,Atmosphere,94.3,OK
2055-10-12T11:47:11Z,R-01,Tracked,Radiation,158.7,OK
2055-10-12T11:47:13Z,R-05,Tracked,Temperature,-40.8,OK
2055-10-12T11:47:14Z,R-04,Hover,Radiation,182.8,OK
2055-10-12T11:47:19Z,R-02,Hover,Radiation,63.8,OK
2055-10-12T11:47:24Z,R-05,Tracked,Atmosphere,98.7,OK
2055-10-12T11:47:26Z,R-04,Hover,Temperature,-68.4,OK
2055-10-12T11:47:28Z,R-03,Walker,Temperature,-49.5,OK
2055-10-12T11:47:29Z,R-03,Walker,Temperature,-49.5,OK
2055-10-12T11:47:33Z,R-05,Tracked,Radiation,231.8,OK
2055-10-12T11:47:34Z,R-04,Hover,Radiation,260.3,ERROR
2055-10-12T11:47:35Z,R-02,Hover,Temperature,-22.1,OK
2055-10-12T11:47:38Z,R-01,Tracked,Atmosphere,96.1,OK
2055-10-12T11:47:40Z,R-01,Tracked,Atmosphere,98.3,OK
2055-10-12T11:47:41Z,R-04,Hover,Temperature,-70.2,OK
2055-10-12T11:47:43Z,R-02,Hover,Atmosphere,99.1,OK
2055-10-12T11:47:46Z,R-05,Tracked,Radiation,83.8,OK
2055-10-12T11:47:48Z,R-03,Walker,Atmosphere,90.0,OK
2055-10-12T11:47:53Z,R-03,Walker,Radiation,122.4,OK
2055-10-12T11:47:55Z,R-05,Tracked,Radiation,234.9,OK
2055-10-12T11:47:56Z,R-01,Tracked,Radiation,167.4,OK
2055-10-12T11:47:58Z,R-04,Hover,Radiation,207.5,OK
2055-10-12T11:48:03Z,R-03,Walker,Atmosphere,97.1,WARNING
2055-10-12T11:48:07Z,R-05,Tracked,Atmosphere,97.1,OK
2055-10-12T11:48:09Z,R-01,Tracked,Temperature,,ERROR
2055-10-12T11:48:12Z,R-04,Hover,Atmosphere,NaN,ERROR
2055-10-12T11:48:17Z,R-01,Tracked,Radiation,71.3,OK
2055-10-12T11:48:19Z,R-05,Tracked,Atmosphere,92.8,OK
2055-10-12T11:48:21Z,R-03,Walker,Atmosphere,95.4,OK
2055-10-12T11:48:22Z,R-05,Tracked,Atmosphere,97.6,OK
2055-10-12T11:48:23Z,R-02,Hover,Atmosphere,97.1,OK
2055-10-12T11:48:25Z,R-04,Hover,Temperature,-25.1,OK
2055-10-12T11:48:28Z,R-02,Hover,Radiation,,ERROR
2055-10-12T11:48:33Z,R-02,Hover,Radiation,127.8,OK
2055-10-12T11:48:35Z,R-05,Tracked,Temperature,-58.3,ERROR
2055-10-12T11:48:38Z,R-03,Walker,Radiation,248.3,OK
2055-10-12T11:48:42Z,R-01,Tracked,Atmosphere,99.1,OK
2055-10-12T11:48:43Z,R-04,Hover,Radiation,164.5,OK
2055-10-12T11:48:45Z,R-03,Walker,Radiation,-100.0,ERROR
2055-10-12T11:48:46Z,R-04,Hover,Radiation,121.5,OK
2055-10-12T11:48:49Z,R-04,Hover,Temperature,-60.4,OK
2055-10-12T11:48:53Z,R-01,Tracked,Radiation,234.2,OK
2055-10-12T11:48:58Z,R-02,Hover,Atmosphere,96.1,OK
2055-10-12T11:49:02Z,R-02,Hover,Radiation,66.9,ERROR
2055-10-12T11:49:05Z,R-02,Hover,Atmosphere,99.2,OK
2055-10-12T11:49:07Z,R-04,Hover,Radiation,126.8,OK
2055-10-12T11:49:11Z,R-04,Hover,Temperature,-31.2,OK
2055-10-12T11:49:14Z,R-02,Hover,Radiation,453.1,WARNING
2055-10-12T11:49:15Z,R-02,Hover,Radiation,70.4,ERROR
2055-10-12T11:49:20Z,R-03,Walker,Radiation,287.7,OK
2055-10-12T11:49:22Z,R-04,Hover,Temperature,-20.6,OK
2055-10-12T11:49:23Z,R-01,Tracked,Atmosphere,96.1,OK
2055-10-12T11:49:24Z,R-03,Walker,Atmosphere,,ERROR
2055-10-12T11:49:25Z,R-03,Walker,Temperature,-31.3,OK
2055-10-12T11:49:29Z,R-01,Tracked,Temperature,5000.0,ERROR
2055-10-12T11:49:30Z,R-01,Tracked,Atmosphere,91.8,ERROR
2055-10-12T11:49:31Z,R-01,Tracked,Radiation,160.4,OK
2055-10-12T11:49:34Z,R-03,Walker,Atmosphere,99.1,OK
2055-10-12T11:49:35Z,R-03,Walker,Radiation,190.9,OK
2055-10-12T11:49:39Z,R-04,Hover,Atmosphere,94.5,OK
2055-10-12T11:49:43Z,R-01,Tracked,Atmosphere,98.1,OK
2055-10-12T11:49:44Z,R-05,Tracked,Temperature,-73.6,OK
2055-10-12T11:49:46Z,R-01,Tracked,Atmosphere,94.0,OK
2055-10-12T11:49:48Z,R-01,Tracked,Temperature,-70.8,OK
2055-10-12T11:49:53Z,R-04,Hover,Temperature,-14.7,OK
2055-10-12T11:49:56Z,R-04,Hover,Temperature,5000.0,ERROR
2055-10-12T11:49:59Z,R-05,Tracked,Temperature,-31.4,OK
2055-10-12T11:50:04Z,R-02,Hover,Atmosphere,99.2,OK
2055-10-12T11:50:09Z,R-01,Tracked,Atmosphere,93.4,OK
2055-10-12T11:50:14Z,R-01,Tracked,Radiation,181.3,ERROR
2055-10-12T11:50:19Z,R-02,Hover,Atmosphere,96.6,OK
2055-10-12T11:50:21Z,R-05,Tracked,Temperature,-69.8,OK
2055-10-12T11:50:25Z,R-04,Hover,Atmosphere,98.1,OK
2055-10-12T11:50:30Z,R-02,Hover,Radiation,139.2,OK
2055-10-12T11:50:32Z,R-01,Tracked,Temperature,-67.5,OK
2055-10-12T11:50:33Z,R-02,Hover,Temperature,-22.7,OK
2055-10-12T11:50:36Z,R-02,Hover,Radiation,160.8,OK
2055-10-12T11:50:38Z,R-02,Hover,Atmosphere,99.4,OK
2055-10-12T11:50:43Z,R-03,Walker,Temperature,-14.6,OK
2055-10-12T11:50:47Z,R-01,Tracked,Atmosphere,99.1,WARNING
2055-10-12T11:50:52Z,R-01,Tracked,Atmosphere,99.3,OK
2055-10-12T11:50:57Z,R-04,Hover,Atmosphere,93.2,OK
2055-10-12T11:50:59Z,R-03,Walker,Temperature,-26.2,OK
2055-10-12T11:51:02Z,R-04,Hover,Temperature,-42.5,OK
2055-10-12T11:51:03Z,R-04,Hover,Atmosphere,99.9,OK
2055-10-12T11:51:06Z,R-01,Tracked,Atmosphere,93.6,OK
2055-10-12T11:51:11Z,R-02,Hover,Temperature,-45.4,OK
2055-10-12T11:51:12Z,R-04,Hover,Temperature,-19.8,OK
2055-10-12T11:51:15Z,R-03,Walker,Temperature,#VALUE!,ERROR
2055-10-12T11:51:19Z,R-03,Walker,Radiation,263.5,OK
2055-10-12T11:51:20Z,R-04,Hover,Temperature,-43.5,OK
2055-10-12T11:51:22Z,R-03,Walker,Radiation,225.2,OK
2055-10-12T11:51:23Z,R-05,Tracked,Atmosphere,90.3,OK
2055-10-12T11:51:24Z,R-04,Hover,Atmosphere,95.2,OK
2055-10-12T11:51:25Z,R-03,Walker,Radiation,475.8,WARNING
2055-10-12T11:51:28Z,R-01,Tracked,Radiation,196.3,OK
2055-10-12T11:51:30Z,R-04,Hover,Temperature,-76.1,WARNING
2055-10-12T11:51:35Z,R-05,Tracked,Temperature,-26.2,OK
2055-10-12T11:51:40Z,R-03,Walker,Atmosphere,99.9,OK
2055-10-12T11:51:41Z,R-05,Tracked,Atmosphere,96.2,OK
2055-10-12T11:51:46Z,R-05,Tracked,Temperature,-75.6,OK
2055-10-12T11:51:49Z,R-03,Walker,Temperature,-74.4,OK
2055-10-12T11:51:54Z,R-04,Hover,Temperature,-65.1,OK
2055-10-12T11:51:59Z,R-02,Hover,Temperature,,ERROR
2055-10-12T11:52:01Z,R-03,Walker,Atmosphere,93.1,ERROR
2055-10-12T11:52:06Z,R-04,Hover,Radiation,265.9,OK
2055-10-12T11:52:08Z,R-02,Hover,Atmosphere,96.4,OK
2055-10-12T11:52:10Z,R-03,Walker,Temperature,-15.5,OK
2055-10-12T11:52:14Z,R-04,Hover,Radiation,-100.0,ERROR
2055-10-12T11:52:15Z,R-02,Hover,Temperature,-64.4,OK
2055-10-12T11:52:17Z,R-02,Hover,Radiation,116.8,OK
2055-10-12T11:52:22Z,R-02,Hover,Radiation,60.7,OK
2055-10-12T11:52:23Z,R-02,Hover,Temperature,-38.9,OK
2055-10-12T11:52:28Z,R-01,Tracked,Radiation,485.9,ERROR
2055-10-12T11:52:33Z,R-02,Hover,Temperature,-76.9,OK
2055-10-12T11:52:36Z,R-01,Tracked,Temperature,-62.3,OK
2055-10-12T11:52:38Z,R-05,Tracked,Atmosphere,90.1,OK
2055-10-12T11:52:42Z,R-05,Tracked,Radiation,108.4,OK
2055-10-12T11:52:44Z,R-03,Walker,Radiation,99999.0,ERROR
2055-10-12T11:52:45Z,R-02,Hover,Temperature,-44.5,OK
2055-10-12T11:52:46Z,R-01,Tracked,Temperature,-36.0,OK
2055-10-12T11:52:50Z,R-02,Hover,Radiation,261.6,OK
2055-10-12T11:52:55Z,R-01,Tracked,Temperature,-14.1,OK
2055-10-12T11:52:56Z,R-04,Hover,Atmosphere,97.2,OK
2055-10-12T11:53:00Z,R-03,Walker,Radiation,160.3,OK
2055-10-12T11:53:01Z,R-02,Hover,Temperature,-40.8,OK
2055-10-12T11:53:05Z,R-01,Tracked,Temperature,-47.9,OK
2055-10-12T11:53:06Z,R-05,Tracked,Atmosphere,97.8,OK
2055-10-12T11:53:10Z,R-05,Tracked,Atmosphere,92.8,OK
2055-10-12T11:53:13Z,R-04,Hover,Atmosphere,ERR,ERROR
2055-10-12T11:53:14Z,R-01,Tracked,Atmosphere,91.0,OK
2055-10-12T11:53:19Z,R-01,Tracked,Atmosphere,95.3,OK
2055-10-12T11:53:23Z,R-01,Tracked,Atmosphere,96.4,OK
2055-10-12T11:53:27Z,R-04,Hover,Temperature,-36.1,OK
2055-10-12T11:53:28Z,R-05,Tracked,Temperature,-75.5,OK
2055-10-12T11:53:29Z,R-04,Hover,Atmosphere,97.2,OK
2055-10-12T11:53:34Z,R-03,Walker,Radiation,260.6,OK
2055-10-12T11:53:39Z,R-02,Hover,Radiation,254.7,OK
2055-10-12T11:53:41Z,R-05,Tracked,Temperature,-52.9,OK
2055-10-12T11:53:42Z,R-05,Tracked,Atmosphere,92.9,OK
2055-10-12T11:53:45Z,R-02,Hover,Atmosphere,90.8,OK
2055-10-12T11:53:48Z,R-05,Tracked,Temperature,-74.5,OK
2055-10-12T11:53:49Z,R-04,Hover,Atmosphere,90.3,OK
2055-10-12T11:53:51Z,R-05,Tracked,Atmosphere,94.6,OK
2055-10-12T11:53:56Z,R-03,Walker,Temperature,NaN,ERROR
2055-10-12T11:53:58Z,R-04,Hover,Atmosphere,NaN,ERROR
2055-10-12T11:54:00Z,R-04,Hover,Atmosphere,98.2,OK
2055-10-12T11:54:05Z,R-05,Tracked,Atmosphere,92.3,OK
2055-10-12T11:54:07Z,R-04,Hover,Temperature,#VALUE!,ERROR
2055-10-12T11:54:10Z,R-02,Hover,Temperature,-65.7,OK
2055-10-12T11:54:14Z,R-03,Walker,Temperature,-32.3,ERROR
2055-10-12T11:54:19Z,R-01,Tracked,Radiation,84.6,OK
2055-10-12T11:54:20Z,R-01,Tracked,Atmosphere,99.3,OK
2055-10-12T11:54:24Z,R-03,Walker,Atmosphere,96.5,ERROR
2055-10-12T11:54:27Z,R-01,Tracked,Temperature,-67.5,OK
2055-10-12T11:54:29Z,R-01,Tracked,Atmosphere,94.7,OK
2055-10-12T11:54:31Z,R-05,Tracked,Radiation,280.8,OK
2055-10-12T11:54:32Z,R-02,Hover,Radiation,97.6,OK
2055-10-12T11:54:35Z,R-04,Hover,Radiation,160.9,OK
2055-10-12T11:54:37Z,R-03,Walker,Temperature,-49.8,OK
2055-10-12T11:54:39Z,R-04,Hover,Radiation,137.3,OK
2055-10-12T11:54:44Z,R-04,Hover,Atmosphere,90.1,ERROR
2055-10-12T11:54:46Z,R-01,Tracked,Radiation,211.9,OK
2055-10-12T11:54:48Z,R-05,Tracked,Atmosphere,95.8,WARNING
2055-10-12T11:54:52Z,R-04,Hover,Radiation,55.0,OK
2055-10-12T11:54:57Z,R-01,Tracked,Radiation,276.7,OK
2055-10-12T11:55:00Z,R-02,Hover,Temperature,ERR,ERROR
2055-10-12T11:55:02Z,R-03,Walker,Radiation,239.4,OK
2055-10-12T11:55:05Z,R-02,Hover,Atmosphere,99.6,OK
2055-10-12T11:55:08Z,R-05,Tracked,Atmosphere,ERR,ERROR
2055-10-12T11:55:11Z,R-05,Tracked,Temperature,-61.6,OK
2055-10-12T11:55:16Z,R-05,Tracked,Temperature,-65.0,WARNING
2055-10-12T11:55:18Z,R-05,Tracked,Radiation,74.9,OK
2055-10-12T11:55:20Z,R-05,Tracked,Atmosphere,95.5,OK
2055-10-12T11:55:21Z,R-04,Hover,Temperature,-73.0,OK
2055-10-12T11:55:22Z,R-04,Hover,Radiation,N/A,ERROR
2055-10-12T11:55:24Z,R-01,Tracked,Radiation,254.4,OK
2055-10-12T11:55:27Z,R-02,Hover,Temperature,-77.1,OK
2055-10-12T11:55:29Z,R-04,Hover,Temperature,-17.0,OK
2055-10-12T11:55:30Z,R-03,Walker,Atmosphere,,ERROR
2055-10-12T11:55:33Z,R-05,Tracked,Temperature,-76.9,OK
2055-10-12T11:55:34Z,R-01,Tracked,Atmosphere,96.4,OK
2055-10-12T11:55:37Z,R-05,Tracked,Radiation,143.2,OK
2055-10-12T11:55:38Z,R-05,Tracked,Atmosphere,94.3,OK
2055-10-12T11:55:41Z,R-05,Tracked,Temperature,-18.8,OK
2055-10-12T11:55:45Z,R-01,Tracked,Temperature,-61.1,ERROR
2055-10-12T11:55:49Z,R-05,Tracked,Radiation,138.6,OK
2055-10-12T11:55:52Z,R-05,Tracked,Temperature,-26.9,OK
2055-10-12T11:55:57Z,R-03,Walker,Radiation,90.4,OK
2055-10-12T11:55:58Z,R-04,Hover,Atmosphere,90.3,ERROR
2055-10-12T11:56:01Z,R-01,Tracked,Atmosphere,,ERROR
2055-10-12T11:56:05Z,R-03,Walker,Temperature,-78.9,OK
2055-10-12T11:56:07Z,R-04,Hover,Temperature,-55.8,OK
2055-10-12T11:56:08Z,R-02,Hover,Atmosphere,99.2,OK
2055-10-12T11:56:13Z,R-05,Tracked,Radiation,145.7,OK
2055-10-12T11:56:14Z,R-02,Hover,Atmosphere,94.6,WARNING
2055-10-12T11:56:18Z,R-05,Tracked,Radiation,-100.0,ERROR
2055-10-12T11:56:23Z,R-04,Hover,Radiation,52.4,OK
2055-10-12T11:56:27Z,R-04,Hover,Radiation,242.7,OK
2055-10-12T11:56:32Z,R-02,Hover,Temperature,-56.2,OK
2055-10-12T11:56:33Z,R-05,Tracked,Temperature,-67.6,OK
2055-10-12T11:56:38Z,R-03,Walker,Temperature,-9999.0,ERROR
2055-10-12T11:56:41Z,R-04,Hover,Radiation,269.1,OK
2055-10-12T11:56:44Z,R-05,Tracked,Radiation,197.4,OK
2055-10-12T11:56:48Z,R-04,Hover,Atmosphere,95.2,OK
2055-10-12T11:56:50Z,R-05,Tracked,Radiation,239.0,OK
2055-10-12T11:56:55Z,R-05,Tracked,Temperature,-41.5,OK
2055-10-12T11:56:58Z,R-04,Hover,Temperature,-75.6,OK
2055-10-12T11:57:03Z,R-02,Hover,Temperature,-79.1,OK
2055-10-12T11:57:06Z,R-01,Tracked,Atmosphere,93.5,OK
2055-10-12T11:57:11Z,R-01,Tracked,Radiation,142.4,OK
2055-10-12T11:57:13Z,R-01,Tracked,Temperature,-9999.0,ERROR
2055-10-12T11:57:14Z,R-01,Tracked,Atmosphere,92.0,OK
2055-10-12T11:57:15Z,R-02,Hover,Atmosphere,98.7,OK
2055-10-12T11:57:16Z,R-02,Hover,Radiation,90.7,OK
2055-10-12T11:57:18Z,R-05,Tracked,Temperature,-26.1,OK
2055-10-12T11:57:23Z,R-04,Hover,Temperature,-51.7,OK
2055-10-12T11:57:26Z,R-04,Hover,Radiation,271.9,OK
2055-10-12T11:57:28Z,R-05,Tracked,Temperature,-53.9,OK
2055-10-12T11:57:33Z,R-03,Walker,Temperature,-42.6,OK
2055-10-12T11:57:37Z,R-04,Hover,Temperature,ERR,ERROR
2055-10-12T11:57:41Z,R-05,Tracked,Temperature,-28.1,OK
2055-10-12T11:57:46Z,R-01,Tracked,Radiation,244.1,OK
2055-10-12T11:57:47Z,R-03,Walker,Atmosphere,97.3,OK
2055-10-12T11:57:48Z,R-04,Hover,Temperature,-18.5,OK
2055-10-12T11:57:50Z,R-03,Walker,Temperature,-78.7,OK
2055-10-12T11:57:51Z,R-03,Walker,Radiation,151.8,OK
2055-10-12T11:57:53Z,R-01,Tracked,Atmosphere,92.6,OK
2055-10-12T11:57:58Z,R-02,Hover,Radiation,196.4,OK
2055-10-12T11:57:59Z,R-05,Tracked,Radiation,75.7,OK
2055-10-12T11:58:01Z,R-01,Tracked,Radiation,233.5,OK
2055-10-12T11:58:05Z,R-04,Hover,Atmosphere,93.1,OK
2055-10-12T11:58:07Z,R-02,Hover,Temperature,-14.0,OK
